"fid,N,10,0","c_Degrees,N,24,15","xcoord,N,24,15","ycoord,N,24,15","EM_HK_1250,N,21,5","2516_19HA,N,21,5","2515_19HD,N,21,5","31251837HD,N,21,5","2516_19HD,N,21,5","6251819HD,N,21,5","EM_HKA_125,N,21,5","31251537HD,N,21,5","2517_19HD,N,21,5","2517_19HA,N,21,5","6251619HD,N,21,5","EM_HK_2500,N,21,5","6251619HA,N,21,5","EM_HKA_250,N,21,5","6251519HD,N,21,5","6251719HA,N,21,5","6251719HD,N,21,5","2516_37HA,N,21,5","2516_37HD,N,21,5","31251637HD,N,21,5","31251637HA,N,21,5","2517_37HA,N,21,5","31251737HD,N,21,5","31251737HA,N,21,5"
0.0000,3.1550,-57.6201,-37.2746,261.5961,252.9200,256.5800,252.0500,243.4700,236.6900,259.0205,255.8400,247.2200,252.2500,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,259.2900,250.6400,255.5800,258.4000,260.7700,256.2500,261.6600
0.0000,3.1575,-57.6176,-37.2746,261.5961,252.9200,256.5800,252.0500,243.4700,236.6900,259.0205,255.8400,247.2200,252.2500,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,259.2900,250.6400,255.5800,258.4000,260.7700,256.2500,261.6600
0.0000,3.1600,-57.6151,-37.2746,261.5961,252.9200,256.5800,251.3900,243.4700,236.6900,259.0205,255.7200,247.2200,252.2500,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,259.2900,250.6400,255.1700,258.3100,260.7700,256.4300,262.0300
0.0000,3.1625,-57.6126,-37.2746,261.5961,252.9200,256.5800,251.3900,243.4700,236.6900,259.0205,255.7200,247.2200,252.2500,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,259.2900,250.6400,255.1700,258.3100,260.7700,256.4300,262.0300
0.0000,3.1650,-57.6101,-37.2746,261.5961,252.9200,256.5800,251.3900,243.4700,236.6900,259.0205,255.7200,247.2200,252.2500,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,259.2900,250.6400,255.1700,258.3100,260.7700,256.4300,262.0300
0.0000,3.1675,-57.6076,-37.2746,261.5961,252.9200,256.5800,251.3900,243.4700,236.6900,259.0205,255.7200,247.2200,252.2500,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,259.2900,250.6400,255.1700,258.3100,260.7700,256.4300,262.0300
0.0000,3.1700,-57.6051,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1725,-57.6026,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1750,-57.6001,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1775,-57.5976,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1800,-57.5951,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1825,-57.5926,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1850,-57.5901,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1875,-57.5876,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,236.6900,259.0205,255.7200,220.0300,246.8200,248.3000,258.3450,258.2600,258.4367,255.7700,258.9100,250.6000,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1900,-57.5851,-37.2746,261.5961,239.3200,249.0100,251.3900,227.9400,232.9900,259.0205,255.7200,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.1700,258.3100,256.4600,256.4300,262.0300
0.0000,3.1925,-57.5826,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.1950,-57.5801,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.1975,-57.5776,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2000,-57.5751,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2025,-57.5726,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2050,-57.5701,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2075,-57.5676,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2100,-57.5651,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2125,-57.5626,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2150,-57.5601,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2175,-57.5576,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2200,-57.5551,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2225,-57.5526,-37.2746,261.5961,239.3200,249.0100,250.5500,227.9400,232.9900,259.0205,255.5000,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.3100,258.4300,256.4600,256.2800,262.3900
0.0000,3.2250,-57.5501,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2275,-57.5476,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2300,-57.5451,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2325,-57.5426,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2350,-57.5401,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2375,-57.5376,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2400,-57.5351,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2425,-57.5326,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2450,-57.5301,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2475,-57.5276,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2500,-57.5251,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2525,-57.5226,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,232.9900,258.7611,255.4400,220.0300,246.8200,241.5100,258.3450,255.1300,258.4367,256.2000,258.1300,250.1100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2550,-57.5201,-37.2746,260.9645,239.3200,249.0100,249.7900,227.9400,230.2400,258.7611,255.4400,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0500,258.6900,256.4600,256.6100,262.5100
0.0000,3.2575,-57.5176,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2600,-57.5151,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2625,-57.5126,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2650,-57.5101,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2675,-57.5076,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2700,-57.5051,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2725,-57.5026,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2750,-57.5001,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2775,-57.4976,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2800,-57.4951,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2825,-57.4926,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2850,-57.4901,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2875,-57.4876,-37.2746,260.9645,239.3200,249.0100,249.1700,227.9400,230.2400,258.7611,256.2600,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,255.0400,258.7200,256.4600,255.5900,262.9400
0.0000,3.2900,-57.4851,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.2925,-57.4826,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.2950,-57.4801,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.2975,-57.4776,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3000,-57.4751,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3025,-57.4726,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3050,-57.4701,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3075,-57.4676,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3100,-57.4651,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3125,-57.4626,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3150,-57.4601,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3175,-57.4576,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,230.2400,258.7611,256.6900,220.0300,246.8200,235.0200,258.3450,253.9100,258.4367,255.8900,256.8900,240.6100,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3200,-57.4551,-37.2746,260.9645,239.3200,249.0100,248.5400,227.9400,227.9600,258.7611,256.6900,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,251.2300,259.2100,256.4600,255.7800,263.3500
0.0000,3.3225,-57.4526,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3250,-57.4501,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3275,-57.4476,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3300,-57.4451,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3325,-57.4426,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3350,-57.4401,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3375,-57.4376,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3400,-57.4351,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3425,-57.4326,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3450,-57.4301,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3475,-57.4276,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3500,-57.4251,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3525,-57.4226,-37.2746,260.9645,239.3200,249.0100,247.8600,227.9400,227.9600,258.7611,257.2400,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,245.4300,259.2700,256.4600,256.2800,262.3200
0.0000,3.3550,-57.4201,-37.2746,260.9645,239.3200,249.0100,248.0400,227.9400,227.9600,258.7611,257.9100,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,243.2000,260.0100,256.4600,256.6500,261.9900
0.0000,3.3575,-57.4176,-37.2746,260.9645,239.3200,249.0100,248.0400,227.9400,227.9600,258.7611,257.9100,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,243.2000,260.0100,256.4600,256.6500,261.9900
0.0000,3.3600,-57.4151,-37.2746,260.9645,239.3200,249.0100,248.0400,227.9400,227.9600,258.7611,257.9100,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,243.2000,260.0100,256.4600,256.6500,261.9900
0.0000,3.3625,-57.4126,-37.2746,260.9645,239.3200,249.0100,248.0400,227.9400,227.9600,258.7611,257.9100,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,243.2000,260.0100,256.4600,256.6500,261.9900
0.0000,3.3650,-57.4101,-37.2746,260.9645,239.3200,249.0100,248.0400,227.9400,227.9600,258.7611,257.9100,220.0300,246.8200,230.7100,258.3450,252.1200,258.4367,254.7600,252.7800,233.2300,255.5100,232.9500,243.2000,260.0100,256.4600,256.6500,261.9900
0.0000,3.3675,-57.4076,-37.2746,252.4029,239.3200,249.0100,248.0400,227.9400,227.9600,252.6610,257.9100,220.0300,246.8200,230.7100,262.0642,252.1200,257.0522,254.7600,252.7800,233.2300,255.5100,232.9500,243.2000,260.0100,256.4600,256.6500,261.9900
